date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:59:34	990/990	---M-Z	200	added ('OK')	application/javascript	etag:%2253215ae-3de-5a02dcb0ceb09-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/js/page/products.js	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/js/page/products.js	(from http://www.himalayan.com/)
16:59:34	417/417	---M-Z	200	added ('OK')	application/javascript	etag:%2253215a8-1a1-5a02dcb0ceb09-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/js/main.js	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/js/main.js	(from http://www.himalayan.com/)
16:59:35	985/985	---M-Z	200	added ('OK')	application/javascript	etag:%2253215af-3d9-5a02dcb0ceb09-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/js/hamburger.js	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/js/hamburger.js	(from http://www.himalayan.com/)
16:59:35	43881/43881	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fd5-ab69%22	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.9.0/slick.min.js	D:/himalyan/himalyan/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.9.0/slick.min.js	(from http://www.himalayan.com/)
16:59:35	445/445	---M-Z	200	added ('OK')	application/javascript	etag:%2253215b0-1bd-5a02dcb0ceb09-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/js/opener.js	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/js/opener.js	(from http://www.himalayan.com/)
16:59:36	1091/1091	---M-Z	200	added ('OK')	application/javascript	etag:%2253215aa-443-5a02dcb0ceb09-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/js/parallax.js	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/js/parallax.js	(from http://www.himalayan.com/)
16:59:37	1153/1153	---M-Z	200	added ('OK')	application/javascript	etag:%2253215a9-481-5b2e411d8e275-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/js/common.js	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/js/common.js	(from http://www.himalayan.com/)
16:59:37	88145/88145	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-15851%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/3.4.1/jquery.min.js	D:/himalyan/himalyan/cdnjs.cloudflare.com/ajax/libs/jquery/3.4.1/jquery.min.js	(from http://www.himalayan.com/)
16:59:37	2411/2411	---M-Z	200	added ('OK')	application/javascript	etag:%2253215ac-96b-5daf0c179b2bd-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/js/custom.js	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/js/custom.js	(from http://www.himalayan.com/)
16:59:38	42863/42863	---M-Z	200	added ('OK')	application/javascript	etag:%22532158c-a76f-5a02dcb0ceef1-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/slick/slick.min.js	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/slick/slick.min.js	(from http://www.himalayan.com/)
16:59:41	98717/98717	---M-Z	200	added ('OK')	application/javascript	etag:%2253215ad-1819d-5a02dcb0ceb09-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/js/lightbox-plus-jquery.min.js	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/js/lightbox-plus-jquery.min.js	(from http://www.himalayan.com/)
16:59:43	24103/24103	---M-Z	200	added ('OK')	application/javascript	etag:%2253215a6-5e27-5a02dcb0cd399-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/masonry-docs/masonry.pkgd.min.js	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/masonry-docs/masonry.pkgd.min.js	(from http://www.himalayan.com/)
16:59:46	280/280	---M--	200	added ('OK')	image/png	etag:%22532168f-118-5a02dcb0cf2d9%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/images/close.png	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/images/close.png	(from http://www.himalayan.com/)
16:59:47	164/164	---M-Z	200	added ('OK')	text/css	etag:%2253216d8-a4-5a02dcb0cdf51-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/variables.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/variables.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:49	1780/1780	---M-Z	200	added ('OK')	text/css	etag:%2253216c4-6f4-5a02dcb0cdf51-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/grid.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/grid.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:50	13311/13311	---M-Z	200	added ('OK')	text/css	etag:%225322472-33ff-5daf02589ada5-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/common.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/common.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:50	1023/1023	---M-Z	200	added ('OK')	text/css	etag:%2253216b6-3ff-5a02dcb0cdb69-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/hamburger.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/hamburger.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:50	4377/4377	---M-Z	200	added ('OK')	text/css	etag:%2253216ca-1119-5ca85419ab73e-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/header.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/header.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:51	3112/3112	---M-Z	200	added ('OK')	text/css	etag:%2253216d3-c28-5a02dcb0cdf51-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/hero.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/hero.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:51	2593/2593	---M-Z	200	added ('OK')	text/css	etag:%2253216b4-a21-5a02dcb0cdb69-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/about.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/about.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:51	3634/3634	---M-Z	200	added ('OK')	text/css	etag:%2253216c1-e32-5a02dcb0cdf51-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/facility.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/facility.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:52	2035/2035	---M-Z	200	added ('OK')	text/css	etag:%2253216be-7f3-5a02dcb0cdf51-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/photo-gallery.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/photo-gallery.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:52	2855/2855	---M-Z	200	added ('OK')	text/css	etag:%2253216bc-b27-5a02dcb0cdf51-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/map.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/map.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:52	3028/3028	---M-Z	200	added ('OK')	text/css	etag:%2253216bf-bd4-5a02dcb0cdb69-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/footer.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/footer.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:52	965/965	---M-Z	200	added ('OK')	text/css	etag:%2253216d2-3c5-5a02dcb0cdf51-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/privacy.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/privacy.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:53	1326/1326	---M-Z	200	added ('OK')	text/css	etag:%2253216c3-52e-5a02dcb0cdf51-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/president-message.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/president-message.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:53	293430/293430	---M-Z	200	added ('OK')	application/javascript	etag:W/%22620cd6ff-47a36%22	https://code.jquery.com/jquery-1.12.4.js	D:/himalyan/himalyan/code.jquery.com/jquery-1.12.4.js	(from http://www.himalayan.com/)
16:59:54	1309/1309	---M-Z	200	added ('OK')	text/css	etag:%2253216b8-51d-5a02dcb0cdf51-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/glorious-past.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/glorious-past.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:54	2263/2263	---M-Z	200	added ('OK')	text/css	etag:%2253216bd-8d7-5a02dcb0cdb69-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/committee-members.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/committee-members.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:55	2849/2849	---M-Z	200	added ('OK')	text/css	etag:%2253216b3-b21-5a02dcb0cdb69-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/gallery.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/gallery.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:55	968/968	---M-Z	200	added ('OK')	text/css	etag:%2253216aa-3c8-5a02dcb0cdf51-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/aquapoint.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/aquapoint.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:55	520714/520714	---M-Z	200	added ('OK')	application/javascript	etag:W/%22620cd700-7f20a%22	https://code.jquery.com/ui/1.12.1/jquery-ui.js	D:/himalyan/himalyan/code.jquery.com/ui/1.12.1/jquery-ui.js	(from http://www.himalayan.com/)
16:59:55	1027/1027	---M-Z	200	added ('OK')	text/css	etag:%2253216cd-403-5a02dcb0cdf51-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/badminton.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/badminton.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:55	1304/1304	---M-Z	200	added ('OK')	text/css	etag:%2253216ab-518-5a02dcb0cdb69-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/billiards.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/billiards.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:56	1207/1207	---M-Z	200	added ('OK')	text/css	etag:%2253216c6-4b7-5a02dcb0cdf51-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/body-zone.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/body-zone.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:56	1166/1166	---M-Z	200	added ('OK')	text/css	etag:%2253216b5-48e-5a02dcb0cdf51-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/card-room.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/card-room.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:56	880/880	---M-Z	200	added ('OK')	text/css	etag:%2253216d1-370-5a02dcb0cdb69-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/cricket.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/cricket.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:57	979/979	---M-Z	200	added ('OK')	text/css	etag:%2253216a7-3d3-5a02dcb0cdb69-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/home-theatre.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/home-theatre.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:57	777/777	---M-Z	200	added ('OK')	text/css	etag:%2253216c5-309-5a02dcb0cdb69-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/open-air-theatre.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/open-air-theatre.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:57	838/838	---M-Z	200	added ('OK')	text/css	etag:%2253216c9-346-5a02dcb0cdb69-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/table-tennis.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/table-tennis.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:57	1306/1306	---M-Z	200	added ('OK')	text/css	etag:%2253216ac-51a-5a02dcb0cdf51-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/accomodation.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/accomodation.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:58	894/894	---M-Z	200	added ('OK')	text/css	etag:%2253216cb-37e-5a02dcb0cdb69-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/banquet-multipurposehall.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/banquet-multipurposehall.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:58	1007/1007	---M-Z	200	added ('OK')	text/css	etag:%2253216d5-3ef-5a02dcb0cdf51-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/dining.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/dining.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:58	920/920	---M-Z	200	added ('OK')	text/css	etag:%2253216ae-398-5a02dcb0cdf51-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/lawn.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/lawn.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:58	707/707	---M-Z	200	added ('OK')	text/css	etag:%2253216b7-2c3-5a02dcb0cdf51-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/library.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/library.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:59	1787/1787	---M-Z	200	added ('OK')	text/css	etag:%2253216a9-6fb-5a02dcb0cdf51-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/about-membership.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/about-membership.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
16:59:59	176/176	---M-Z	200	added ('OK')	text/css	etag:%2253216a8-b0-5a02dcb0cdf51-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/membership-fees.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/membership-fees.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
17:00:00	710/710	---M-Z	200	added ('OK')	text/css	etag:%2253216b0-2c6-5a02dcb0cdb69-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/institutional-membership.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/institutional-membership.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
17:00:00	704/704	---M-Z	200	added ('OK')	text/css	etag:%2253216c0-2c0-5a02dcb0cdb69-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/life-membership.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/life-membership.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
17:00:01	566/566	---M-Z	200	added ('OK')	text/css	etag:%2253216d4-236-5a02dcb0cdf51-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/other-membership.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/other-membership.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
17:00:01	682/682	---M-Z	200	added ('OK')	text/css	etag:%2253216c2-2aa-5a02dcb0cdb69-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/ordinary-membership.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/ordinary-membership.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
17:00:02	697/697	---M-Z	200	added ('OK')	text/css	etag:%2253216a6-2b9-5a02dcb0cdb69-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/junior-membership.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/junior-membership.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
17:00:02	1570/1570	---M-Z	200	added ('OK')	text/css	etag:%2253216b9-622-5a02dcb0cdb69-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/associated-clube.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/associated-clube.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
17:00:02	685/685	---M-Z	200	added ('OK')	text/css	etag:%2253216ce-2ad-5a02dcb0cdf51-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/newsletter.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/newsletter.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
17:00:02	1747/1747	---M-Z	200	added ('OK')	text/css	etag:%2253216bb-6d3-5a02dcb0cdf51-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/inquiry-form.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/inquiry-form.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
17:00:03	1951/1951	---M-Z	200	added ('OK')	text/css	etag:%2253216d0-79f-5a02dcb0cdf51-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/contactus.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/contactus.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
17:00:03	4843/4843	---M-Z	200	added ('OK')	text/css	etag:%2253216d7-12eb-5a02dfb300bd8-gzip%22	http://www.himalayan.com/wp-content/themes/sportclub/assets/css/custom.css	D:/himalyan/himalyan/www.himalayan.com/wp-content/themes/sportclub/assets/css/custom.css	(from http://www.himalayan.com/wp-content/themes/sportclub/assets/css/style.css)
17:00:04	4178/4178	---M-Z	200	added ('OK')	image/gif	etag:%225eb03fd5-1052%22	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.9.0/ajax-loader.gif	D:/himalyan/himalyan/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.9.0/ajax-loader.gif	(from https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.9.0/slick-theme.min.css)
